Start_Lat,Start_Lng,Street,City,County,State,Country,Timezone,Airport_Code
37.935497,-120.623634,Copper Cove Dr,Copperopolis,Calaveras,CA,US,US/Pacific,KO22
38.452686,-121.353485,Waterman Rd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.126873,-121.582214,State Highway 12,Isleton,Sacramento,CA,US,US/Pacific,KSUU
37.695976,-122.43501299999998,Guadalupe Canyon Pkwy,Brisbane,San Mateo,CA,US,US/Pacific,KSFO
38.11211,-121.395592,I-5 N,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
37.898113,-122.308998,Pierce St,Richmond,Contra Costa,CA,US,US/Pacific,KCCR
37.606239,-122.067909,Whipple Rd,Union City,Alameda,CA,US,US/Pacific,KHWD
37.960537,-121.333916,I-5 S,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
37.780777,-122.238602,Nimitz Fwy S,Oakland,Alameda,CA,US,US/Pacific,KOAK
38.723286,-120.670151,Snows Rd,Camino,El Dorado,CA,US,US/Pacific,KPVF
38.971672,-120.946526,Foresthill Rd,Foresthill,Placer,CA,US,US/Pacific,KAUN
38.971661,-120.955223,Foresthill Rd,Foresthill,Placer,CA,US,US/Pacific,KAUN
38.586445,-120.737839,Mount Aukum Rd,Somerset,El Dorado,CA,US,US/Pacific,KPVF
38.418766,-122.55061299999998,Sonoma Hwy,Kenwood,Sonoma,CA,US,US/Pacific,KO69
37.93026,-122.389679,I-580 E,Richmond,Contra Costa,CA,US,US/Pacific,KCCR
37.47524600000001,-122.166275,Bayshore Fwy S,Menlo Park,San Mateo,CA,US,US/Pacific,KPAO
37.245956,-121.961395,CA-17 N,Los Gatos,Santa Clara,CA,US,US/Pacific,KSJC
39.146469,-121.031013,Lorie Dr,Grass Valley,Nevada,CA,US,US/Pacific,KGOO
37.059288,-120.815262,Brant Dr,Los Banos,Merced,CA,US,US/Pacific,KMCE
37.891186,-122.150169,CA-24 E,Lafayette,Contra Costa,CA,US,US/Pacific,KCCR
38.576229,-121.466721,29th St,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
38.495747,-121.445786,CA-99 S,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.696835,-122.133461,Thornally Dr,San Leandro,Alameda,CA,US,US/Pacific,KHWD
38.617359,-121.420181,Capital City Fwy W,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.398628,-121.242332,Colony Rd,Wilton,Sacramento,CA,US,US/Pacific,KMHR
38.602764,-121.024681,Latrobe Rd,Shingle Springs,El Dorado,CA,US,US/Pacific,KPVF
37.473366,-121.912544,Cottonwood St,Fremont,Alameda,CA,US,US/Pacific,KNUQ
38.55085,-121.372978,New Dawn Dr,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.554214,-121.372856,Folsom Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.726261,-121.090027,Francisco Dr,El Dorado Hills,El Dorado,CA,US,US/Pacific,KMHR
38.944363,-121.097755,Grass Valley Hwy,Auburn,Placer,CA,US,US/Pacific,KAUN
38.603558,-121.267677,Sunrise Blvd,Rancho Cordova,Sacramento,CA,US,US/Pacific,KMHR
38.655262,-121.055923,Old Silva Valley Pkwy,El Dorado Hills,El Dorado,CA,US,US/Pacific,KMHR
38.437958,-122.78817,Irwin Ln,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
37.693188,-122.073845,Castro Valley Plaza,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
38.896008,-121.080376,CA-193 E,Auburn,Placer,CA,US,US/Pacific,KAUN
37.146168,-121.985977,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,US,US/Pacific,KSJC
38.00843,-122.275612,I-80 W,Hercules,Contra Costa,CA,US,US/Pacific,KCCR
37.357578,-122.117874,I-280 S,Los Altos,Santa Clara,CA,US,US/Pacific,KNUQ
36.714119,-121.71804,Cooper Rd,Salinas,Monterey,CA,US,US/Pacific,KSNS
38.629223,-121.36911,Norris Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.644695,-121.272018,Sunrise Blvd,Fair Oaks,Sacramento,CA,US,US/Pacific,KMHR
38.40609,-122.947731,Bohemian Hwy,Occidental,Sonoma,CA,US,US/Pacific,KSTS
38.112728,-122.106239,I-680 S,Benicia,Solano,CA,US,US/Pacific,KCCR
37.969936,-122.320648,I-80 W,San Pablo,Contra Costa,CA,US,US/Pacific,KCCR
38.08710900000001,-121.259956,CA-99 N,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
38.44122700000001,-122.848534,Frei Rd,Sebastopol,Sonoma,CA,US,US/Pacific,KSTS
38.518147,-121.104065,Latrobe Rd,Sloughhouse,Sacramento,CA,US,US/Pacific,KMHR
36.852112,-121.783875,Jensen Rd,Moss Landing,Monterey,CA,US,US/Pacific,KWVI
38.891338,-121.086853,CA-193 E,Auburn,Placer,CA,US,US/Pacific,KAUN
37.449127,-121.06955,Pomegranate Ave,Patterson,Stanislaus,CA,US,US/Pacific,KMOD
38.703239,-121.34848,Event Way,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.719242,-121.175468,Auburn Folsom Rd,Granite Bay,Placer,CA,US,US/Pacific,KMCC
37.773849,-122.439285,Fell St,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.892715,-122.113647,Mt Diablo Blvd,Lafayette,Contra Costa,CA,US,US/Pacific,KCCR
37.824112,-122.312042,I-80 E,Oakland,Alameda,CA,US,US/Pacific,KOAK
38.029869,-121.979492,Powell Dr,Pittsburg,Contra Costa,CA,US,US/Pacific,KCCR
37.317375,-121.940308,I-880 S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
38.243767,-121.514366,State Highway 160,Walnut Grove,Sacramento,CA,US,US/Pacific,KSAC
37.71067,-122.47123700000002,Junipero Serra Blvd,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.849926,-122.033607,Stone Valley Rd W,Alamo,Contra Costa,CA,US,US/Pacific,KCCR
38.358944,-121.906021,Hawkins Rd,Vacaville,Solano,CA,US,US/Pacific,KVCB
36.747154,-121.770538,CA-1 S,Castroville,Monterey,CA,US,US/Pacific,KSNS
37.957008,-122.278725,Lois Ln,El Sobrante,Contra Costa,CA,US,US/Pacific,KCCR
39.053085,-122.931007,CA-29 N,Lakeport,Lake,CA,US,US/Pacific,KUKI
37.881561,-122.308182,Eastshore Fwy W,Berkeley,Alameda,CA,US,US/Pacific,KOAK
37.08157,-122.085007,Highway 9,Ben Lomond,Santa Cruz,CA,US,US/Pacific,KWVI
36.988876,-122.016037,CA-1 N,Santa Cruz,Santa Cruz,CA,US,US/Pacific,KWVI
37.982426,-121.250114,CA-99 S,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
38.49622700000001,-121.362717,Florin Rd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
36.991402,-122.00888799999998,De Laveaga Dr,Santa Cruz,Santa Cruz,CA,US,US/Pacific,KWVI
38.695572,-120.80966200000002,Pleasant Valley Rd,Diamond Springs,El Dorado,CA,US,US/Pacific,KPVF
39.138821,-120.918541,I-80 E,Colfax,Placer,CA,US,US/Pacific,KGOO
37.621639,-121.020905,Wade Ave,Modesto,Stanislaus,CA,US,US/Pacific,KMOD
36.61253,-121.854584,Cabrillo Hwy S,Seaside,Monterey,CA,US,US/Pacific,KMRY
37.612297,-122.395058,US-101 N,Millbrae,San Mateo,CA,US,US/Pacific,KSFO
37.773636,-121.546654,W Legacy Dr,Tracy,San Joaquin,CA,US,US/Pacific,KLVK
38.621098,-121.355263,Mission Ave,Carmichael,Sacramento,CA,US,US/Pacific,KMCC
37.396465,-122.017723,Ahwanee Ave,Sunnyvale,Santa Clara,CA,US,US/Pacific,KNUQ
37.20630300000001,-121.718124,S Valley Fwy S,Morgan Hill,Santa Clara,CA,US,US/Pacific,KE16
38.685268,-121.338936,Olympic Way,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.572906,-121.51748700000002,Capital City Fwy W,West Sacramento,Yolo,CA,US,US/Pacific,KSAC
39.457367,-121.993668,Levee Rd,Butte City,Glenn,CA,US,US/Pacific,KOVE
37.666786,-122.118752,W Sunset Blvd,Hayward,Alameda,CA,US,US/Pacific,KHWD
37.39526400000001,-122.068672,CA-85 S,Mountain View,Santa Clara,CA,US,US/Pacific,KNUQ
38.762543,-121.279617,Cinnabar Ct,Roseville,Placer,CA,US,US/Pacific,KMCC
39.213047,-121.017136,Brunswick Rd,Grass Valley,Nevada,CA,US,US/Pacific,KGOO
37.345909000000006,-120.632584,Bert Crane Rd,Atwater,Merced,CA,US,US/Pacific,KMER
37.964268,-121.241798,N Anteros Ave,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
37.935631,-122.700005,Shoreline Hwy,Bolinas,Marin,CA,US,US/Pacific,KDVO
38.455952,-122.36348,Silverado Trl,Napa,Napa,CA,US,US/Pacific,KAPC
37.391403,-121.996376,US-101 N,Sunnyvale,Santa Clara,CA,US,US/Pacific,KNUQ
37.963093,-122.369865,Pittsburg Ave,Richmond,Contra Costa,CA,US,US/Pacific,KCCR
38.925468,-120.778152,Wentworth Springs Rd,Georgetown,El Dorado,CA,US,US/Pacific,KAUN
37.728725,-122.431313,Silver Ave,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
38.148186,-122.112564,Marshview Rd,Fairfield,Solano,CA,US,US/Pacific,KAPC
37.379936,-121.909111,E Brokaw Rd,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.473835,-122.253128,Brewster Ave,Redwood City,San Mateo,CA,US,US/Pacific,KSQL
36.916542,-121.771629,Pennsylvania Dr,Watsonville,Santa Cruz,CA,US,US/Pacific,KWVI
36.802662,-121.666695,San Miguel Canyon Rd,Salinas,Monterey,CA,US,US/Pacific,KSNS
37.780781,-120.774818,Orange Blossom Rd,Oakdale,Stanislaus,CA,US,US/Pacific,KMOD
37.33097100000001,-121.821518,Waverly Ave,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
37.773636,-121.973289,I-680 N,San Ramon,Contra Costa,CA,US,US/Pacific,KLVK
37.323734,-121.891998,Guadalupe Pkwy N,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
39.198917,-121.021156,Brunswick Dr,Grass Valley,Nevada,CA,US,US/Pacific,KGOO
37.645081,-122.429436,Country Club Dr,South San Francisco,San Mateo,CA,US,US/Pacific,KSFO
37.766407,-122.424255,Guerrero St,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
38.922157,-121.056709,Lincoln Way,Auburn,Placer,CA,US,US/Pacific,KAUN
37.630363,-122.435081,Sneath Ln,San Bruno,San Mateo,CA,US,US/Pacific,KSFO
37.562733,-122.037811,Nimitz Fwy S,Newark,Alameda,CA,US,US/Pacific,KPAO
37.70924,-122.082481,Parsons Ave,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.873451,-122.046967,Woodland Dr,Alamo,Contra Costa,CA,US,US/Pacific,KCCR
38.246174,-122.626633,Redwood Hwy S,Petaluma,Sonoma,CA,US,US/Pacific,KO69
37.997063,-121.789764,CA-4 W,Antioch,Contra Costa,CA,US,US/Pacific,KCCR
38.662827,-121.35051,College Oak Dr,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.722301,-122.179848,I-880 N,San Leandro,Alameda,CA,US,US/Pacific,KOAK
37.722683,-122.037163,Crow Canyon Rd,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.708683,-122.090691,Lake Chabot Rd,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.691109,-122.069969,I-580 W,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.732952,-121.013535,Ladd Rd,Modesto,Stanislaus,CA,US,US/Pacific,KMOD
37.332203,-122.056389,I-280 S,Cupertino,Santa Clara,CA,US,US/Pacific,KNUQ
36.522926,-121.92651399999998,Highway 1,Carmel,Monterey,CA,US,US/Pacific,KMRY
38.911331,-122.61231200000002,Highway 53,Lower Lake,Lake,CA,US,US/Pacific,KSTS
37.006142,-122.034081,Graham Hill Rd,Santa Cruz,Santa Cruz,CA,US,US/Pacific,KWVI
39.152939,-121.062027,Forest Springs Dr,Grass Valley,Nevada,CA,US,US/Pacific,KGOO
38.586315,-121.364525,Eastern Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.511036,-122.800316,Airport Blvd,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
38.635792,-121.386543,Auburn Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.993504,-122.073296,CA-4 W,Martinez,Contra Costa,CA,US,US/Pacific,KCCR
36.722908,-121.659477,US-101 N,Salinas,Monterey,CA,US,US/Pacific,KSNS
38.496166,-121.80365,Tremont Rd,Davis,Solano,CA,US,US/Pacific,KEDU
38.603432,-121.40148899999998,Cottage Way,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.146019,-120.82501200000002,Wolfsen Rd,Gustine,Merced,CA,US,US/Pacific,KMER
39.315331,-120.723824,State Highway 20,Grass Valley,Nevada,CA,US,US/Pacific,KGOO
39.19162,-123.207008,N State St,Ukiah,Mendocino,CA,US,US/Pacific,KUKI
37.057293,-121.017082,Pacheco Pass Hwy,Gustine,Merced,CA,US,US/Pacific,KMER
38.430973,-122.715454,Redwood Hwy S,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
37.808067,-122.36731,I-80 W,San Francisco,San Francisco,CA,US,US/Pacific,KOAK
37.416134,-121.913368,Nimitz Fwy S,Milpitas,Santa Clara,CA,US,US/Pacific,KSJC
38.496315,-122.751884,Lavell Rd,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
37.799404,-122.22229,I-580 E,Oakland,Alameda,CA,US,US/Pacific,KOAK
38.474243,-121.450356,Franklin Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.968315,-121.227669,E Weber Ave,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
37.9655,-122.301376,Clark Rd,El Sobrante,Contra Costa,CA,US,US/Pacific,KCCR
38.399223,-120.818275,Sutter Ione Rd,Sutter Creek,Amador,CA,US,US/Pacific,KPVF
36.689671,-121.656647,US-101 N,Salinas,Monterey,CA,US,US/Pacific,KSNS
36.899925,-121.640953,Rogge Ln,Watsonville,Santa Cruz,CA,US,US/Pacific,KWVI
38.464092,-122.726822,Redwood Hwy S,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
37.046883,-121.281006,Pacheco Pass Hwy,Hollister,San Benito,CA,US,US/Pacific,KCVH
37.997673,-122.073555,I-680 N,Martinez,Contra Costa,CA,US,US/Pacific,KCCR
37.507996,-122.249245,US-101 N,San Carlos,San Mateo,CA,US,US/Pacific,KSQL
37.506718,-122.248123,Bayshore Fwy S,San Carlos,San Mateo,CA,US,US/Pacific,KSQL
38.672985,-121.628418,Road 118,West Sacramento,Yolo,CA,US,US/Pacific,KSAC
38.370068,-121.475929,I-5 S,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
38.686184,-120.667747,Pleasant Valley Rd,Placerville,El Dorado,CA,US,US/Pacific,KPVF
38.415215,-120.585571,Bobbie Ln,Pioneer,Amador,CA,US,US/Pacific,KPVF
37.706211,-121.888046,Dublin Blvd,Dublin,Alameda,CA,US,US/Pacific,KLVK
38.086475,-121.278519,E Armstrong Rd,Lodi,San Joaquin,CA,US,US/Pacific,KSCK
37.91058,-121.165695,E Mariposa Rd,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
38.463879,-121.334763,Bradshaw Rd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.371872,-121.476318,I-5 S,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
36.930199,-120.84066,Westside Fwy S,Firebaugh,Merced,CA,US,US/Pacific,KMAE
37.696022,-122.115402,E 14th St,San Leandro,Alameda,CA,US,US/Pacific,KHWD
37.375591,-121.915604,E Brokaw Rd,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.69057100000001,-122.073799,Redwood Rd,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.80843,-122.366798,San Francisco-Oakland Bay Brg E,San Francisco,San Francisco,CA,US,US/Pacific,KOAK
37.546684,-122.322479,Alameda de Las Pulgas,San Mateo,San Mateo,CA,US,US/Pacific,KSQL
38.506157,-122.930817,River Rd,Forestville,Sonoma,CA,US,US/Pacific,KSTS
37.991623,-122.126595,CA-4 W,Martinez,Contra Costa,CA,US,US/Pacific,KCCR
38.004318,-122.04023,CA-4 W,Concord,Contra Costa,CA,US,US/Pacific,KCCR
38.473194,-121.823715,I-80 W,Dixon,Solano,CA,US,US/Pacific,KEDU
38.431576,-122.737274,CA-12 W,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
38.371861,-122.714386,Redwood Hwy S,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
37.825031,-122.310989,I-80 W,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.772457,-121.816246,Highland Rd,Livermore,Contra Costa,CA,US,US/Pacific,KLVK
36.857162,-121.414528,Buena Vista Rd,Hollister,San Benito,CA,US,US/Pacific,KCVH
36.407276,-120.993401,Airline Hwy,Paicines,San Benito,CA,US,US/Pacific,KCVH
36.662464,-121.624008,El Camino Real S,Salinas,Monterey,CA,US,US/Pacific,KSNS
39.248508,-121.02831299999998,Ridge Rd,Nevada City,Nevada,CA,US,US/Pacific,KGOO
38.626125,-121.410698,Auburn Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.430916,-122.715439,Redwood Hwy S,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
38.55975,-121.478973,US-50 E,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.634125,-122.419647,El Camino Real,San Bruno,San Mateo,CA,US,US/Pacific,KSFO
37.492619,-120.921562,N Faith Home Rd,Turlock,Stanislaus,CA,US,US/Pacific,KMOD
37.735184,-122.406776,John F Foran Fwy,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.577534,-122.046074,Fremont Blvd,Fremont,Alameda,CA,US,US/Pacific,KHWD
37.341072,-121.900093,Ryland St,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
37.977169,-121.620193,Holland Tract Rd,Brentwood,Contra Costa,CA,US,US/Pacific,KLVK
37.638344,-121.884369,I-680 S,Pleasanton,Alameda,CA,US,US/Pacific,KLVK
37.243061,-121.810822,CA-85 S,San Jose,Santa Clara,CA,US,US/Pacific,KRHV
38.841995,-121.188484,Swetzer Rd,Loomis,Placer,CA,US,US/Pacific,KLHM
37.69096,-122.073471,I-580 W,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.66656500000001,-122.107613,I-880 N,Hayward,Alameda,CA,US,US/Pacific,KHWD
38.413609,-121.94503799999998,I-505 N,Vacaville,Solano,CA,US,US/Pacific,KVCB
38.13987,-121.623383,State Highway 12,Isleton,Sacramento,CA,US,US/Pacific,KSUU
37.81395,-122.477852,Golden Gate Brg N,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
37.896816,-122.515816,Belvedere Dr,Mill Valley,Marin,CA,US,US/Pacific,KDVO
38.105377,-122.229576,I-80 E,Vallejo,Solano,CA,US,US/Pacific,KAPC
37.689449,-122.073547,Redwood Rd,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
38.409786,-121.516518,River Rd,Sacramento,Sacramento,CA,US,US/Pacific,KSAC
37.99465900000001,-122.069763,CA-4 W,Martinez,Contra Costa,CA,US,US/Pacific,KCCR
36.965485,-121.531509,Bolsa Rd,Gilroy,Santa Clara,CA,US,US/Pacific,KE16
37.607052,-120.974274,CA-99 N,Ceres,Stanislaus,CA,US,US/Pacific,KMOD
37.64089600000001,-120.902451,2nd St,Modesto,Stanislaus,CA,US,US/Pacific,KMOD
39.357334,-123.617905,Highway 20,Comptche,Mendocino,CA,US,US/Pacific,KUKI
38.057186,-122.129494,I-680 N,Benicia,Solano,CA,US,US/Pacific,KCCR
39.316845,-120.724739,Last Chance Mine Rd,Nevada City,Nevada,CA,US,US/Pacific,KGOO
37.372334,-120.955147,Kelley Rd,Hilmar,Merced,CA,US,US/Pacific,KMER
38.743469,-120.752304,Carson Rd,Placerville,El Dorado,CA,US,US/Pacific,KPVF
38.578629,-121.382973,Adams Rd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.908398,-121.076935,Grass Valley Hwy,Auburn,Placer,CA,US,US/Pacific,KAUN
37.595673,-121.904648,Niles Canyon Rd,Sunol,Alameda,CA,US,US/Pacific,KLVK
38.239815,-122.079742,CA-12 E,Fairfield,Solano,CA,US,US/Pacific,KSUU
38.598377,-121.40438799999998,Alta Arden Expy,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.607567,-121.259865,Mercantile Dr,Rancho Cordova,Sacramento,CA,US,US/Pacific,KMHR
38.566296,-121.348869,Folsom Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.794701,-120.732574,Mosquito Rd,Placerville,El Dorado,CA,US,US/Pacific,KPVF
37.389374,-120.624168,Walnut Ave,Winton,Merced,CA,US,US/Pacific,KMER
38.254742,-122.04982,Utah St,Fairfield,Solano,CA,US,US/Pacific,KSUU
37.964069,-122.512505,US-101 N,San Rafael,Marin,CA,US,US/Pacific,KDVO
38.584007,-121.383072,Watt Ave,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.267426,-121.301453,CA-99 S,Galt,Sacramento,CA,US,US/Pacific,KSAC
37.961285,-121.246986,Ort J Lofthus Fwy W,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
38.952377,-121.121506,Joeger Rd,Auburn,Placer,CA,US,US/Pacific,KAUN
37.664604,-121.324486,S Ahern Rd,Tracy,San Joaquin,CA,US,US/Pacific,KSCK
37.891548,-122.51646399999998,US-101 N,Mill Valley,Marin,CA,US,US/Pacific,KDVO
37.699371,-121.985458,I-580 E,Castro Valley,Alameda,CA,US,US/Pacific,KHWD
37.701912,-121.90918700000002,I-580 W,Dublin,Alameda,CA,US,US/Pacific,KLVK
38.863686,-121.95638999999998,I-5 S,Dunnigan,Yolo,CA,US,US/Pacific,KSMF
38.574604,-121.413902,Fair Oaks Blvd,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.670761,-122.098267,Laurel Ave,Hayward,Alameda,CA,US,US/Pacific,KHWD
38.684494,-121.952446,I-505 S,Madison,Yolo,CA,US,US/Pacific,KEDU
38.513103,-121.777634,I-80 W,Davis,Solano,CA,US,US/Pacific,KEDU
38.529427,-121.768524,CA-113 N,Davis,Solano,CA,US,US/Pacific,KEDU
38.767021,-121.253601,I-80 W,Roseville,Placer,CA,US,US/Pacific,KMCC
38.643227,-121.117584,El Dorado Fwy W,Folsom,Sacramento,CA,US,US/Pacific,KMHR
37.367798,-121.90786,Bayshore Fwy S,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
38.618374,-121.514,I-5 N,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
38.537903,-121.409164,Power Inn Rd,Sacramento,Sacramento,CA,US,US/Pacific,KMHR
38.64362,-121.108856,El Dorado Fwy W,Folsom,Sacramento,CA,US,US/Pacific,KMHR
39.147045,-120.908691,I-80 E,Colfax,Placer,CA,US,US/Pacific,KGOO
37.948601,-122.51255,US-101 N,Larkspur,Marin,CA,US,US/Pacific,KDVO
37.963928,-122.512253,US-101 N,San Rafael,Marin,CA,US,US/Pacific,KDVO
36.821388,-121.630348,El Camino Real N,Salinas,Monterey,CA,US,US/Pacific,KSNS
37.733017,-122.15373999999998,Dutton Ave,San Leandro,Alameda,CA,US,US/Pacific,KOAK
38.39106,-121.929932,I-80 E,Vacaville,Solano,CA,US,US/Pacific,KVCB
39.011845,-121.104324,Grass Valley Hwy,Auburn,Placer,CA,US,US/Pacific,KAUN
39.524235,-122.22728,State Highway 162,Willows,Glenn,CA,US,US/Pacific,KCIC
38.118805,-122.106224,I-680 N,Benicia,Solano,CA,US,US/Pacific,KCCR
38.969696,-121.01767,I-80 E,Auburn,Placer,CA,US,US/Pacific,KAUN
38.92551,-122.000397,County Line Rd,Dunnigan,Yolo,CA,US,US/Pacific,KSMF
38.885338,-121.975685,I-5 S,Dunnigan,Yolo,CA,US,US/Pacific,KSMF
38.42614,-121.48718999999998,I-5 N,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
37.923744,-121.293594,I-5 S,Stockton,San Joaquin,CA,US,US/Pacific,KSCK
39.150146,-121.03601100000002,Alta Sierra Dr,Grass Valley,Nevada,CA,US,US/Pacific,KGOO
39.341728,-123.315559,N Highway 101,Willits,Mendocino,CA,US,US/Pacific,KUKI
38.141281,-122.22747,Sage St,Vallejo,Solano,CA,US,US/Pacific,KAPC
38.622955,-121.521309,I-80 W,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.539749,-120.894608,CA-99 N,Turlock,Stanislaus,CA,US,US/Pacific,KMOD
37.968319,-122.506577,Point San Pedro Rd,San Rafael,Marin,CA,US,US/Pacific,KDVO
38.41161,-121.390022,CA-99 S,Elk Grove,Sacramento,CA,US,US/Pacific,KSAC
38.744068,-121.272095,Douglas Blvd,Roseville,Placer,CA,US,US/Pacific,KMCC
38.546806,-121.722176,I-80 W,Davis,Yolo,CA,US,US/Pacific,KEDU
38.339638,-122.324272,Salvador Ave W,Napa,Napa,CA,US,US/Pacific,KAPC
36.853661,-120.776459,Westside Fwy S,Firebaugh,Fresno,CA,US,US/Pacific,KMAE
37.386253,-122.263702,La Honda Rd,Redwood City,San Mateo,CA,US,US/Pacific,KSQL
38.384899,-121.937843,I-80 E,Vacaville,Solano,CA,US,US/Pacific,KVCB
38.427402,-122.341446,Yountville Cross Rd,Yountville,Napa,CA,US,US/Pacific,KAPC
37.774826,-122.18468500000002,60th Ave,Oakland,Alameda,CA,US,US/Pacific,KOAK
37.367531,-122.404823,Cabrillo Hwy S,Half Moon Bay,San Mateo,CA,US,US/Pacific,KHAF
37.718918,-121.66146100000002,I-580 E,Livermore,Alameda,CA,US,US/Pacific,KLVK
37.409218,-122.194626,Junipero Serra Fwy N,Portola Valley,San Mateo,CA,US,US/Pacific,KSQL
37.735542,-122.407066,James Lick Fwy S,San Francisco,San Francisco,CA,US,US/Pacific,KSFO
38.982624,-123.117004,Redwood Hwy,Hopland,Mendocino,CA,US,US/Pacific,KUKI
36.780231,-120.725525,I-5 N,Firebaugh,Fresno,CA,US,US/Pacific,KMAE
37.688671,-122.130028,Sycamore St,San Lorenzo,Alameda,CA,US,US/Pacific,KHWD
38.157291,-121.154366,N Highway 88,Lockeford,San Joaquin,CA,US,US/Pacific,KSCK
36.835728,-121.53167,Salinas Rd,San Juan Bautista,San Benito,CA,US,US/Pacific,KCVH
39.003822,-120.993423,I-80 E,Applegate,Placer,CA,US,US/Pacific,KAUN
39.021774,-120.979187,I-80 E,Colfax,Placer,CA,US,US/Pacific,KGOO
38.386436,-122.600716,Bennett Valley Rd,Santa Rosa,Sonoma,CA,US,US/Pacific,KSTS
37.473209,-122.206177,Middlefield Rd,Redwood City,San Mateo,CA,US,US/Pacific,KSQL
36.906441,-121.613586,Riverside Rd,Watsonville,Santa Cruz,CA,US,US/Pacific,KWVI
38.703274,-121.379166,Costa Mesa Cir,North Highlands,Sacramento,CA,US,US/Pacific,KMCC
38.340504,-122.50515,Madrone Rd,Glen Ellen,Sonoma,CA,US,US/Pacific,KO69
37.950863,-122.321434,Arlington Blvd,Richmond,Contra Costa,CA,US,US/Pacific,KCCR
38.00095,-122.037872,CA-242 S,Concord,Contra Costa,CA,US,US/Pacific,KCCR
38.609367,-121.410728,Bell St,Sacramento,Sacramento,CA,US,US/Pacific,KMCC
37.404163,-121.837395,Skyview Dr,San Jose,Santa Clara,CA,US,US/Pacific,KSJC
36.81512100000001,-121.372498,Ralphs Way,Hollister,San Benito,CA,US,US/Pacific,KCVH
