Location_ID,Start_Lat,Start_Lng,End_Lat,End_Lng
144,39.79813,-84.24479699999998,0.0,0.0
145,40.081715,-82.89576,0.0,0.0
146,41.111031,-81.550728,0.0,0.0
147,40.082016,-82.937119,0.0,0.0
148,39.763363,-84.15535,0.0,0.0
149,39.740063,-84.191833,0.0,0.0
150,39.99876,-82.625221,0.0,0.0
151,39.99519,-82.86859100000002,0.0,0.0
152,41.395805,-81.935562,0.0,0.0
153,39.887058,-82.883263,0.0,0.0
154,39.824703,-83.141228,0.0,0.0
155,40.977516,-82.790749,0.0,0.0
156,41.150993,-81.631393,0.0,0.0
157,39.885872,-82.806198,0.0,0.0
158,40.09917100000001,-83.134499,0.0,0.0
159,40.012829,-83.109131,0.0,0.0
160,40.048183,-82.945183,0.0,0.0
161,39.77792,-84.246872,0.0,0.0
162,41.313236,-81.810959,0.0,0.0
163,39.691998,-84.043655,0.0,0.0
164,39.852417,-82.93860600000002,0.0,0.0
165,39.956909,-83.044914,0.0,0.0
166,39.602947,-82.951836,0.0,0.0
167,39.89188400000001,-83.087547,0.0,0.0
168,39.78508400000001,-84.210564,0.0,0.0
169,40.1105,-82.977524,0.0,0.0
170,40.757088,-82.50975,0.0,0.0
171,40.004749,-82.867638,0.0,0.0
172,40.033955,-83.000862,0.0,0.0
173,38.929512,-83.495262,0.0,0.0
174,39.973419,-83.081558,0.0,0.0
175,39.797958,-84.255135,0.0,0.0
176,40.057369,-82.903717,0.0,0.0
177,39.847927,-82.848274,0.0,0.0
178,40.051949,-83.03280600000002,0.0,0.0
179,39.772823,-84.135612,0.0,0.0
180,39.673203,-84.221886,0.0,0.0
181,39.76244000000001,-84.20506999999998,0.0,0.0
182,39.79166,-84.169342,0.0,0.0
183,39.72757,-84.13549,0.0,0.0
184,38.455898,-81.93562299999998,0.0,0.0
185,39.764778,-84.177193,0.0,0.0
186,40.016014,-82.903442,0.0,0.0
187,39.686901,-83.911812,0.0,0.0
188,39.74403,-84.214638,0.0,0.0
189,39.955738,-83.002953,0.0,0.0
190,38.98587,-84.052551,0.0,0.0
191,41.12336,-81.652626,0.0,0.0
192,41.403664,-82.13942,0.0,0.0
193,39.719009,-84.21461500000002,0.0,0.0
194,39.741764,-84.209923,0.0,0.0
195,39.933804,-82.78944399999997,0.0,0.0
196,38.997852,-84.043739,0.0,0.0
197,40.080402,-82.87745699999998,0.0,0.0
198,41.04023,-81.608711,0.0,0.0
199,39.749664,-84.201012,0.0,0.0
200,41.039204,-81.631744,0.0,0.0
201,40.993484,-82.03600300000002,0.0,0.0
202,39.732441,-84.224243,0.0,0.0
203,39.792931,-84.215195,0.0,0.0
204,39.948299,-82.047081,0.0,0.0
205,39.67263,-84.216522,0.0,0.0
206,41.172302,-83.64917,0.0,0.0
207,39.615208,-84.22731800000003,0.0,0.0
208,39.790604,-84.25140400000002,0.0,0.0
209,39.968788,-83.003754,0.0,0.0
210,39.905334,-82.968689,0.0,0.0
211,39.855103,-84.183678,0.0,0.0
212,41.414131,-81.632141,0.0,0.0
213,39.75782,-83.303154,0.0,0.0
214,41.42181,-81.734482,0.0,0.0
215,39.819839,-84.189087,0.0,0.0
216,39.745735,-84.120644,0.0,0.0
217,39.626396,-84.20768699999998,0.0,0.0
218,39.761005,-84.15855400000002,0.0,0.0
219,39.765377,-84.155914,0.0,0.0
220,39.936871,-82.936317,0.0,0.0
221,41.420666,-81.81644399999998,0.0,0.0
222,39.607605,-84.15598299999998,0.0,0.0
223,39.819809,-84.18710300000002,0.0,0.0
224,41.371895,-81.820786,0.0,0.0
225,39.999187,-83.075813,0.0,0.0
226,39.741695,-84.163101,0.0,0.0
227,41.423275,-81.76001,0.0,0.0
